QN61, 40.706129688078164, -73.790531364307299
QN60, 40.708457774685201, -73.83075239273883
BX46, 40.837091189090096, -73.858730045205448
BX44, 40.882388824115594, -73.859228797141171
BX43, 40.87851455609308, -73.882030360846386
BX40, 40.858669544908579, -73.898745112199975
BX41, 40.848150402703425, -73.906328922681737
BX28, 40.87538107478948, -73.896016794621659
BX29, 40.882464274396916, -73.911684660845651
BX26, 40.838232039194239, -73.925646042105726
BX27, 40.807133384899984, -73.890498998034218
BX22, 40.898674032495116, -73.908135996591909
SI22, 40.640458630384344, -74.100457623081212
SI24, 40.588370135988697, -74.12864789716491
SI25, 40.564661423812737, -74.121785143405759
SI28, 40.641077591521203, -74.126058545418161
BK99, 40.583883078120266, -73.917558216311022
BK96, 40.652532539442433, -73.92138016176186
BK95, 40.64555596584993, -73.952031465760356
BK93, 40.64707182971371, -73.888376307524751
BK90, 40.715166467041072, -73.930833104523771
BK91, 40.642797151163805, -73.936176091176634
BX59, 40.834360364264114, -73.844937083592669
BK17, 40.587195609894422, -73.932941326899098
QN50, 40.738261401451403, -73.892819919724232
QN51, 40.768101952542708, -73.807672352360882
QN56, 40.676164454655428, -73.848391979450383
QN57, 40.652525537739741, -73.858684829626355
QN54, 40.695935681733495, -73.829236688580423
QN55, 40.676487249589819, -73.817081349670303
BX52, 40.835115859085363, -73.839584719205121
BX55, 40.828057808977782, -73.86797338527245
BK19, 40.579810018101028, -73.960609178929261
BK75, 40.692543187353138, -73.950255194791879
BK76, 40.734647918400036, -73.949425557642755
BK77, 40.698878009494301, -73.916290990625342
BK72, 40.704074762256212, -73.957835890451335
BK73, 40.714905612902463, -73.961961627264344
BX37, 40.848495711447868, -73.849326955805751
BX36, 40.854149581551759, -73.917110871875693
BX35, 40.825624148651279, -73.905036893547518
BX34, 40.819833934465919, -73.913387039087254
BK78, 40.69634426084928, -73.925554860115994
BK79, 40.67692078479331, -73.913023917191992
BX31, 40.864029413071691, -73.847308994750449
BX30, 40.865228633271258, -73.907640773427374
BK09, 40.696661805240701, -73.994882272940728
SI35, 40.632377575555601, -74.10352923913824
SI37, 40.620139900410095, -74.072262866431444
SI36, 40.584285790782225, -74.079419995249012
MN50, 40.731667016301678, -73.974313200885163
SI32, 40.540436315754796, -74.209750280768588
BK88, 40.630667240681866, -73.987897310897395
MN99, 40.685509994831861, -74.009509978189371
BK81, 40.663994328763998, -73.910310755637553
BK83, 40.681067178282312, -73.882325970403642
BK82, 40.656014729209353, -73.876518164483045
BK85, 40.666864604784386, -73.89482303149093
SI14, 40.601082151798458, -74.072782300865811
QN49, 40.795091525488111, -73.815556247520547
QN48, 40.750217001997896, -73.790140605962421
QN45, 40.766331389538408, -73.748068137735871
QN44, 40.746376106211493, -73.715750803467998
QN47, 40.787865332505937, -73.780124720467938
QN46, 40.76290174014089, -73.767886364120741
QN41, 40.734991212755915, -73.785527576737195
QN43, 40.734667170576841, -73.728935130502379
QN42, 40.743625622677719, -73.754982514240069
